full_name,pdes,q,ad,a,e,i,om,w,tp,moid,per,per_y,t_jup,pr_class,dt_class,neo,pha
 75055 (1999 VX2),75055,2.084581342,2.494076248,2.289328795,0.089435582,6.176614098,264.2437834,143.5048813,2460316.234,1.09762,1265.204369,3.463940779,3.586,Asteroid,MBA,N,N
280950 (2006 BB156),280950,2.35412667,2.755673164,2.554899917,0.078583605,3.633536065,130.8488047,262.4915668,2460780.365,1.36237,1491.623666,4.083843027,3.431,Asteroid,MBA,N,N
342137 (2008 SX127),342137,1.952626705,3.339302804,2.645964754,0.262036011,11.53824046,217.2601928,85.9590693,2460792.759,0.978199,1572.079517,4.304119142,3.315,Asteroid,MBA,N,N
486768 (2014 GE44),486768,2.059422004,2.449367143,2.254394574,0.086485557,6.217415853,78.53504263,128.9838937,2460469.44,1.05885,1236.355379,3.384956547,3.612,Asteroid,MBA,N,N
356997 (1998 SY94),356997,1.975171916,3.268221503,2.62169671,0.246605487,3.705575623,63.79579521,331.0526841,2460479.077,0.982037,1550.501178,4.245040869,3.358,Asteroid,MBA,N,N
477553 (2010 FQ90),477553,2.379634629,3.013549137,2.696591883,0.117539942,2.446518351,188.5933915,358.594593,2460131.979,1.37953,1617.414236,4.428238839,3.358,Asteroid,MBA,N,N
198512 (2004 XF85),198512,2.376550039,2.899532293,2.638041166,0.099123217,1.245540209,278.6936483,188.5544009,2459651.156,1.39198,1565.023198,4.284799993,3.389,Asteroid,MBA,N,N
382594 (2002 DH17),382594,2.142281001,3.232876697,2.687578849,0.202895572,14.62880445,71.48523323,146.6984875,2460586.082,1.14651,1609.311997,4.406056117,3.298,Asteroid,MBA,N,N
502493 (2015 BZ381),502493,2.496206761,3.12549136,2.81084906,0.111938526,4.917130256,104.3025331,266.0543236,2459976.075,1.50098,1721.292651,4.712642439,3.307,Asteroid,MBA,N,N
438300 (2006 DS37),438300,1.975150651,3.233091989,2.60412132,0.241528943,3.559676387,9.136721048,180.499338,2459971.137,0.97455,1534.93591,4.202425489,3.368,Asteroid,MBA,N,N
211799 (2004 CL120),211799,2.761730218,3.380424008,3.071077113,0.10072912,11.49622881,143.0712055,102.5179375,2459400.357,1.77673,1965.778175,5.382007324,3.192,Asteroid,MBA,N,N
160663 (1999 XK259),160663,2.243566826,2.982099693,2.61283326,0.141327975,12.93649983,140.741244,285.5480064,2460795.741,1.29664,1542.64491,4.22353158,3.359,Asteroid,MBA,N,N
444703 (2007 EY95),444703,1.818173972,2.908405923,2.363289947,0.230659795,4.333280168,48.18665269,243.0861724,2459777.641,0.806467,1327.009214,3.633153221,3.51,Asteroid,MBA,N,N
579697 (2014 WQ104),579697,1.965148043,2.785536487,2.375342265,0.17268847,3.382774892,39.46081538,18.2153522,2459713.016,0.976407,1337.173377,3.660981183,3.519,Asteroid,MBA,N,N
348357 (2005 ET170),348357,2.387139794,2.866003147,2.626571471,0.091157495,14.46959503,270.775139,279.8494629,2459781.182,1.43328,1554.82767,4.256886161,3.351,Asteroid,MBA,N,N
603487 (2015 DL161),603487,2.928449705,3.456558734,3.19250422,0.08271078,12.81106145,101.7957705,269.8709229,2460399.006,1.96468,2083.510276,5.70434025,3.152,Asteroid,MBA,N,N
574322 (2010 HJ139),574322,2.761861687,3.029266564,2.895564126,0.046174919,10.91284636,88.39807271,65.86614529,2460443.912,1.79365,1799.69209,4.927288406,3.26,Asteroid,MBA,N,N
 14609 (1998 SW145),14609,2.035584324,2.737762871,2.386673597,0.147104017,1.782221082,112.4265169,39.93117932,2459603.727,1.04518,1346.753057,3.687208917,3.519,Asteroid,MBA,N,N
 30343 (2000 JB36),30343,1.999705794,2.732603637,2.366154715,0.154871074,2.28691738,359.1949485,202.8785175,2459551.099,0.995751,1329.422836,3.639761357,3.53,Asteroid,MBA,N,N
381443 (2008 QJ31),381443,2.059765461,3.422396452,2.741080956,0.248557232,14.49173791,323.6262101,44.61676387,2459733.432,1.0813,1657.605658,4.538276955,3.26,Asteroid,MBA,N,N
222530 (2001 UP33),222530,1.92273043,3.169229449,2.545979939,0.244797494,6.222936044,85.26688423,300.35406,2459596.691,0.935339,1483.818881,4.06247469,3.392,Asteroid,MBA,N,N
 98128 (2000 SS24),98128,2.040230611,2.67103499,2.355632801,0.133892765,6.245296211,287.3701626,33.95444782,2459576.15,1.02991,1320.565102,3.615510205,3.535,Asteroid,MBA,N,N
156933 (2003 FM96),156933,1.735272029,3.362070956,2.548671493,0.319146452,25.63748359,2.066988238,68.88780401,2459840.578,0.879907,1486.172493,4.06891853,3.238,Asteroid,MBA,N,N
109109 (2001 QU38),109109,2.418459796,3.021749709,2.720104752,0.11089461,10.00047444,136.0460804,233.6354326,2460568.876,1.43056,1638.614791,4.486282795,3.328,Asteroid,MBA,N,N
133951 (2004 TA100),133951,2.010132551,2.730026517,2.370079534,0.151871267,3.036627885,59.75843755,147.1351559,2460627.142,1.0052,1332.731943,3.648821199,3.528,Asteroid,MBA,N,N
240157 (2002 NY70),240157,2.442162806,3.016077078,2.729119942,0.1051464,4.713592429,193.0243262,200.4995998,2459420.969,1.44779,1646.76778,4.508604462,3.342,Asteroid,MBA,N,N
 60692 (2000 GC40),60692,2.110090434,2.378832464,2.244461449,0.05986782,1.041007508,33.32872595,141.6192254,2460164.779,1.11295,1228.193097,3.362609439,3.629,Asteroid,MBA,N,N
442974 (2013 CJ141),442974,2.890226462,3.080137507,2.985181984,0.031808956,13.51317641,340.0911848,193.9909089,2460252.578,1.89675,1883.886113,5.157799078,3.215,Asteroid,MBA,N,N
126250 (2002 AS69),126250,2.05509581,2.532833279,2.293964544,0.104129218,7.348093866,288.9924627,130.0747625,2459835.352,1.07567,1269.049255,3.474467502,3.578,Asteroid,MBA,N,N
 31230 Tuyouyou (1998 BB47),31230,2.288691302,3.08585506,2.687273181,0.148322054,14.205263,110.1056909,315.9783226,2460267.282,1.32349,1609.037455,4.405304463,3.314,Asteroid,MBA,N,N
174862 (2004 BD2),174862,2.162359041,2.884560535,2.523459788,0.143097484,4.488360536,21.30783107,350.4455259,2460020.538,1.16184,1464.175076,4.008692883,3.436,Asteroid,MBA,N,N
438147 (2005 SW91),438147,1.877458203,2.694176783,2.285817493,0.178649123,3.082746521,11.26286001,292.9649798,2459763.04,0.86441,1262.294689,3.455974507,3.579,Asteroid,MBA,N,N
468098 (2013 VW5),468098,2.215678947,2.976722193,2.59620057,0.146568654,31.70724233,223.8428627,153.3415063,2459595.414,1.24119,1527.938198,4.183266798,3.193,Asteroid,MBA,N,N
509283 (2006 VN18),509283,1.947759858,2.695108305,2.321434082,0.160966976,5.929623675,28.90661262,84.70773681,2460690.771,0.97341,1291.912086,3.537062521,3.553,Asteroid,MBA,N,N
144845 (2004 JM42),144845,2.711049364,3.577069168,3.144059266,0.1377232,0.961866247,154.5799938,129.4094436,2459498.97,1.6941,2036.266014,5.57499251,3.195,Asteroid,MBA,N,N
 14462 (1993 GA),14462,2.096071467,2.651326126,2.373698796,0.116959797,6.515075602,15.03543415,259.4942498,2460015.259,1.09131,1335.785858,3.657182363,3.525,Asteroid,MBA,N,N
351902 (2006 SK262),351902,2.852355536,3.218352421,3.035353979,0.060288996,3.374349263,62.19034205,341.2902269,2459864.854,1.86034,1931.578864,5.288374714,3.236,Asteroid,MBA,N,N
339100 (2004 RZ169),339100,2.187161716,2.885065948,2.536113832,0.137593239,10.06195361,197.660485,83.60419705,2460426.422,1.19847,1475.202165,4.038883407,3.413,Asteroid,MBA,N,N
584038 (2016 RV32),584038,2.868803354,3.513525857,3.191164606,0.101016805,2.600737797,133.7199466,142.0634136,2459326.071,1.85235,2082.199014,5.700750209,3.187,Asteroid,MBA,N,N
133974 (2004 TL208),133974,2.225550278,2.562957958,2.394254118,0.070461961,8.491019764,56.06983088,172.2995094,2460745.206,1.21441,1353.174458,3.704789754,3.512,Asteroid,MBA,N,N
274145 (2008 FX65),274145,1.982210264,2.410670458,2.196440361,0.09753513,3.046709337,59.15731326,193.4007839,2460628.863,0.967132,1188.988216,3.255272322,3.66,Asteroid,MBA,N,N
552359 (2013 WB133),552359,2.97420882,3.21607817,3.095143495,0.039072397,5.337518638,69.00194568,228.4854701,2459872.729,1.96103,1988.930508,5.445394956,3.216,Asteroid,MBA,N,N
494198 (2016 HE7),494198,2.362653453,2.758343375,2.560498414,0.077268144,1.166582756,121.5229302,304.6384876,2459884.244,1.37535,1496.529195,4.097273634,3.431,Asteroid,MBA,N,N
 89220 (2001 UK121),89220,2.561347052,2.876304608,2.71882583,0.057921613,5.066959086,75.90775387,199.3169973,2459837.406,1.54502,1637.459276,4.483119167,3.351,Asteroid,MBA,N,N
225603 (2000 YT39),225603,1.938356103,3.553742327,2.746049215,0.294129147,6.350853556,93.46877776,335.0476825,2460148.622,0.953632,1662.11436,4.550621108,3.275,Asteroid,MBA,N,N
508359 (2016 EH127),508359,2.079723152,2.683281108,2.38150213,0.126717912,5.385693447,357.6504642,290.9168818,2460502.414,1.07038,1342.378193,3.675231191,3.521,Asteroid,MBA,N,N
 28651 (2000 GP8),28651,2.077343142,3.152102823,2.614722982,0.205520755,3.113961198,199.1966341,160.5000803,2460127.007,1.07365,1544.318781,4.228114391,3.375,Asteroid,MBA,N,N
587054 (2005 SE201),587054,2.877280737,3.206790798,3.042035767,0.054159465,2.26539774,174.5655874,273.1306168,2459825.835,1.89352,1937.960411,5.305846436,3.236,Asteroid,MBA,N,N
 68655 (2002 CS78),68655,1.818582937,2.799008576,2.308795756,0.21232403,5.832558949,331.4681914,329.3945103,2460515.881,0.805548,1281.376338,3.508217217,3.549,Asteroid,MBA,N,N
148499 (2001 MD15),148499,1.892020031,3.024145054,2.458082543,0.23028621,6.571522638,318.2427698,19.06098635,2460613.902,0.8832,1407.64493,3.85392178,3.446,Asteroid,MBA,N,N
157750 (2006 CF44),157750,2.653345771,3.180940996,2.917143383,0.090430115,2.014662116,36.65231679,276.608344,2460247.419,1.63968,1819.847896,4.982471996,3.274,Asteroid,MBA,N,N
431905 (2008 TQ9),431905,2.280425579,2.984181601,2.63230359,0.133676834,4.631845424,26.25401668,263.6271326,2460681.9,1.2694,1559.920233,4.270828837,3.382,Asteroid,MBA,N,N
343520 (2010 ER128),343520,2.537792361,2.943015886,2.740404124,0.073934994,4.598948589,10.67851276,41.49333049,2459612.619,1.54928,1656.991748,4.53659616,3.342,Asteroid,MBA,N,N
420408 (2012 DN5),420408,2.047339211,2.645570901,2.346455056,0.127475633,1.984334244,37.02294336,155.092596,2460025.655,1.04593,1312.855074,3.594401299,3.549,Asteroid,MBA,N,N
395344 (2011 QA49),395344,2.061603537,2.681639545,2.371621541,0.130719847,7.01880847,150.0209108,163.9018038,2459705.945,1.04837,1334.032796,3.652382739,3.523,Asteroid,MBA,N,N
177310 (2003 YD22),177310,2.038282003,2.549998762,2.294140382,0.111526906,6.132875262,263.9784331,21.93317511,2460101.742,1.02266,1269.195172,3.474867,3.58,Asteroid,MBA,N,N
142975 (2002 VM84),142975,1.958477533,3.512424596,2.735451065,0.284038542,9.660134179,239.0215182,186.994182,2460808.626,0.971301,1652.50146,4.524302422,3.273,Asteroid,MBA,N,N
239947 (2001 DT43),239947,2.411367936,2.824820667,2.618094301,0.078960626,14.17709951,155.162382,109.627371,2460132.558,1.4358,1547.306518,4.236294368,3.359,Asteroid,MBA,N,N
 87793 (2000 SN127),87793,2.516356629,2.964277577,2.740317103,0.081727941,5.718873505,194.7106881,187.9895606,2460105.087,1.51846,1656.912822,4.536380075,3.338,Asteroid,MBA,N,N
170470 (2003 UU236),170470,2.070127704,2.970168909,2.520148307,0.178569095,3.805666925,120.560295,256.0715804,2460210.238,1.07465,1461.293914,4.000804692,3.431,Asteroid,MBA,N,N
 21465 Michelepatt (1998 HG90),21465,2.014930824,2.524448134,2.269689479,0.112243837,4.935241609,176.5507268,41.20393289,2459674.092,1.01003,1248.958746,3.419462686,3.6,Asteroid,MBA,N,N
 43655 (2002 EC99),43655,2.542301302,2.785693722,2.663997512,0.045681803,2.223397715,293.5901016,291.8154828,2460464.815,1.53257,1588.177903,4.348194122,3.382,Asteroid,MBA,N,N
167571 (2004 BQ52),167571,2.944049931,3.417096588,3.18057326,0.074364999,1.811347802,164.0215295,334.992335,2459330.749,1.95599,2071.841519,5.672392933,3.195,Asteroid,MBA,N,N
110092 (2001 SC121),110092,2.153665256,2.922359551,2.538012403,0.151436276,4.433642449,245.8030764,194.3705627,2459819.755,1.16839,1476.859011,4.043419605,3.427,Asteroid,MBA,N,N
115104 (2003 SW25),115104,1.867995701,2.584810417,2.226403059,0.160980446,3.519044661,137.988311,253.067013,2460263.6,0.87609,1213.400339,3.322109073,3.626,Asteroid,MBA,N,N
237759 (2001 YF132),237759,1.694696409,2.793499153,2.244097781,0.244820603,6.604607073,344.8206223,328.5752019,2460509.516,0.684734,1227.894605,3.361792211,3.584,Asteroid,MBA,N,N
253065 (2002 TA84),253065,2.190618005,2.708910483,2.449764244,0.105784154,9.947550874,48.74150016,356.0383076,2459649.595,1.19906,1400.505646,3.834375486,3.468,Asteroid,MBA,N,N
384291 (2009 RM15),384291,1.929146539,2.684092609,2.306619574,0.16364772,1.437444936,169.4710293,221.8859462,2460266.905,0.934088,1279.565101,3.503258319,3.569,Asteroid,MBA,N,N
 71059 (1999 XP96),71059,2.481502659,3.061963724,2.771733191,0.104710848,9.989449521,69.55541855,70.95522892,2460208.406,1.51538,1685.487596,4.61461354,3.307,Asteroid,MBA,N,N
458659 (2011 GQ75),458659,2.543675377,3.414623301,2.979149339,0.146173928,10.74153044,168.1082633,43.71354982,2459437.282,1.55084,1878.178384,5.142172168,3.217,Asteroid,MBA,N,N
387536 (2000 QP154),387536,2.090300794,2.98581025,2.538055522,0.176416443,12.91008298,194.9143771,108.3381488,2460563.667,1.11749,1476.896647,4.043522647,3.39,Asteroid,MBA,N,N
160460 (2006 BH22),160460,2.105309414,2.64192976,2.373619587,0.113038405,5.028066718,129.6105496,116.4228734,2460814.189,1.09663,1335.718997,3.656999306,3.529,Asteroid,MBA,N,N
  2997 Cabrera (1974 MJ),2997,2.05299257,3.05806573,2.55552915,0.196646781,7.18198366,355.0039049,350.2394846,2460314.363,1.04567,1492.174746,4.085351803,3.4,Asteroid,MBA,N,N
520762 (2014 RA69),520762,2.320093269,2.528991671,2.42454247,0.043079963,16.00061043,85.70891093,148.7548993,2460352.855,1.31305,1378.93286,3.775312415,3.457,Asteroid,MBA,N,N
495004 (2010 KD50),495004,1.82037549,2.865855592,2.343115541,0.223096148,4.23988871,250.7914381,34.9267171,2460549.98,0.805305,1310.053355,3.586730609,3.525,Asteroid,MBA,N,N
570570 (2006 SQ441),570570,1.940730909,2.638944734,2.289837822,0.152459231,4.285042628,50.35975479,235.3398039,2460091.112,0.92762,1265.626366,3.465096141,3.58,Asteroid,MBA,N,N
 59116 (1998 XL3),59116,2.130301094,2.170475344,2.150388219,0.009341162,4.109025319,291.4388039,356.2055899,2459879.957,1.11331,1151.791144,3.153432291,3.702,Asteroid,MBA,N,N
572894 (2008 UJ264),572894,2.685457159,2.823548502,2.75450283,0.025066473,4.608233385,331.6526993,195.3889953,2460359.943,1.69067,1669.795404,4.571650661,3.339,Asteroid,MBA,N,N
227845 (2007 DE24),227845,2.066415715,2.733476085,2.3999459,0.138974043,2.856803007,158.3969003,288.1955214,2460732.787,1.08356,1358.00261,3.718008516,3.512,Asteroid,MBA,N,N
493850 (2015 XQ31),493850,2.444776911,2.68770847,2.566242691,0.047332148,14.05624598,211.7914842,348.9514819,2460929.072,1.44025,1501.568036,4.11106923,3.389,Asteroid,MBA,N,N
186387 (2002 JP108),186387,2.746632747,3.502464421,3.124548584,0.120950539,23.4536776,164.4090574,147.4226085,2460929.782,1.75635,2017.341161,5.523179087,3.077,Asteroid,MBA,N,N
144760 (2004 HQ9),144760,2.279578888,3.271969799,2.775774344,0.178759292,12.90674892,29.75179677,101.6092791,2459574.326,1.33312,1689.175068,4.624709291,3.275,Asteroid,MBA,N,N
361541 (2007 PF9),361541,2.05588703,2.684781912,2.370334471,0.132659523,7.354589827,160.4415099,195.0895425,2459752.738,1.05101,1332.946981,3.649409941,3.522,Asteroid,MBA,N,N
309718 (2008 GM122),309718,2.618397204,3.548547128,3.083472166,0.150828331,6.211220686,49.03656758,124.2281944,2460400.042,1.6282,1977.691175,5.41462334,3.201,Asteroid,MBA,N,N
407438 (2010 TO171),407438,2.189717414,3.293549105,2.74163326,0.201309144,2.854391916,344.7047772,20.90956027,2460368.498,1.18751,1658.106672,4.539648658,3.318,Asteroid,MBA,N,N
572657 (2008 SL161),572657,2.215148609,3.356497006,2.785822808,0.204849424,14.12916482,12.28712272,338.3544036,2459792.208,1.21598,1698.355732,4.649844578,3.257,Asteroid,MBA,N,N
574112 (2010 CK31),574112,2.683486299,2.870493524,2.776989911,0.033670851,4.262200286,137.6885685,86.12438681,2460687.796,1.67738,1690.284776,4.627747504,3.33,Asteroid,MBA,N,N
302225 (2001 VV81),302225,1.811337509,2.704111536,2.257724522,0.197715447,21.6869856,243.4906456,279.2360849,2459933.996,0.937398,1239.095706,3.392459155,3.505,Asteroid,MBA,N,N
303151 (2004 EL2),303151,2.553438313,2.996991109,2.775214711,0.07991324,8.41565824,335.5047532,185.5175386,2459800.617,1.56081,1688.664255,4.623310759,3.315,Asteroid,MBA,N,N
474495 (2003 UH4),474495,1.939117258,3.43048272,2.684799989,0.277742377,11.58143959,312.4249029,86.48903089,2460981.713,0.986076,1606.816686,4.399224328,3.29,Asteroid,MBA,N,N
574973 (2011 EK28),574973,2.184798645,3.320349791,2.752574218,0.206270759,7.772337915,164.70243,289.0225964,2460361.249,1.21473,1668.042007,4.566850122,3.301,Asteroid,MBA,N,N
397490 (2007 RH108),397490,2.138800611,2.818567785,2.478684198,0.137122586,6.157305739,353.2714641,315.4174756,2459896.83,1.12911,1425.378566,3.902473829,3.459,Asteroid,MBA,N,N
446017 (2013 CP53),446017,2.326729067,2.938725146,2.632727106,0.116228544,0.715803918,278.2240803,220.2656664,2459423.423,1.33878,1560.296715,4.271859591,3.389,Asteroid,MBA,N,N
500650 (2012 VL13),500650,2.813240041,3.388482169,3.100861105,0.092755223,3.294837663,48.27273452,315.1544863,2460062.279,1.81145,1994.444232,5.46049071,3.213,Asteroid,MBA,N,N
427477 (2001 XH4),427477,1.884659456,3.286848887,2.585754172,0.27113742,29.94466621,63.85989408,76.89365043,2460045.697,1.08302,1518.725475,4.158043737,3.188,Asteroid,MBA,N,N
 44875 (1999 UO45),44875,2.132512891,2.497729077,2.315120984,0.078876263,5.846860476,287.0141542,309.6838653,2459938.123,1.12462,1286.645673,3.522643869,3.571,Asteroid,MBA,N,N
137758 (1999 XH173),137758,1.975966445,2.647533677,2.311750061,0.14525083,5.677892571,35.69483064,24.50787487,2460409.236,0.988687,1283.836573,3.514952972,3.563,Asteroid,MBA,N,N
309979 (2009 HU71),309979,2.290044547,2.98186036,2.635952453,0.131226914,12.23472338,90.35158584,35.4896178,2460817.481,1.31561,1563.164866,4.27971216,3.353,Asteroid,MBA,N,N
582480 (2015 VE32),582480,2.014195331,2.389009715,2.201602523,0.085123082,3.361228567,252.1336944,177.4353882,2459796.004,1.02722,1193.182289,3.266755069,3.657,Asteroid,MBA,N,N
112659 (2002 PS86),112659,2.201943812,3.023049183,2.612496497,0.157149564,11.65254573,323.1786438,332.1135786,2460125.793,1.19276,1542.346677,4.222715064,3.362,Asteroid,MBA,N,N
 24016 (1999 RK126),24016,1.970370806,3.151014855,2.56069283,0.23053215,3.80691077,262.0945792,164.2152975,2460690.412,0.98337,1496.699643,4.097740296,3.394,Asteroid,MBA,N,N
603808 (2015 GM11),603808,2.180121527,2.909967693,2.54504461,0.143385731,14.48700375,100.655112,143.087196,2460254.032,1.18095,1483.001279,4.060236219,3.385,Asteroid,MBA,N,N
585216 (2017 VQ29),585216,2.648164652,3.120566422,2.884365537,0.081890066,1.268257198,334.4431661,9.498511034,2459600.993,1.63964,1789.261733,4.898731644,3.288,Asteroid,MBA,N,N
 45683 (2000 EO135),45683,1.971046906,3.316529917,2.643788411,0.254461175,6.391477873,62.4714397,280.8249299,2460100.948,0.975073,1570.14033,4.298809938,3.338,Asteroid,MBA,N,N
115081 (2003 SQ3),115081,1.919687211,2.810012364,2.364849787,0.188241375,1.244661353,354.2858281,41.91665592,2459626.664,0.925905,1328.323228,3.636750794,3.524,Asteroid,MBA,N,N
 66756 (1999 TE177),66756,2.486986116,2.91809387,2.702539993,0.079759736,3.140059939,22.35698642,38.65902543,2459716.185,1.49931,1622.768695,4.442898549,3.36,Asteroid,MBA,N,N
497501 (2006 AV97),497501,1.739186108,3.486027752,2.61260693,0.334310076,29.48529928,127.7434677,269.2204913,2459686.912,0.986201,1542.444473,4.222982814,3.154,Asteroid,MBA,N,N
514524 (2016 WO52),514524,2.746265898,3.213505952,2.979885925,0.078398983,8.758528523,271.3087764,232.7980382,2459944.182,1.76875,1878.874989,5.144079367,3.237,Asteroid,MBA,N,N
195824 (2002 QB37),195824,2.630689377,3.374291651,3.002490514,0.123830911,2.035200465,114.3659115,8.817988628,2460752.892,1.64498,1900.294419,5.20272257,3.24,Asteroid,MBA,N,N
382676 (2002 TL287),382676,1.776001026,2.853529552,2.314765289,0.232751141,7.605963718,6.354085777,322.2163998,2460111.004,0.772033,1286.349165,3.521832073,3.534,Asteroid,MBA,N,N
382620 (2002 PX32),382620,1.748577398,3.448003818,2.598290608,0.32702778,5.530977111,169.1001896,67.7766452,2459934.576,0.745653,1529.78364,4.188319343,3.332,Asteroid,MBA,N,N
